text,label
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://verify-9938.online மூலம் சரிபார்க்கவும். உதவி: 9699779110",LIKELY_SCAM
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://kyc-4127.xyz open kare.",LIKELY_SCAM
আপনার ₹51663 টাকার বিদ্যুৎ বিল 10/09/2026 তারিখে পরিশোধ হয়েছে।,SAFE
আপনার ₹16465 টাকার বিদ্যুৎ বিল 22/06/2026 তারিখে পরিশোধ হয়েছে।,SAFE
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://update-7094.xyz এ যাচাই করুন। সহায়তা নম্বর 9626960485",LIKELY_SCAM
Your package is delayed due to address issues. Track status here http://verify-5675.online.,SUSPICIOUS
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
আপনার ₹5256 টাকার বিদ্যুৎ বিল 16/04/2026 তারিখে পরিশোধ হয়েছে।,SAFE
Your electricity bill of ₹39452 has been paid successfully on 21/08/2026. Transaction ID 58899983.,SAFE
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://verify-3732.xyz open kare.",LIKELY_SCAM
आपका ₹4718 का बिजली बिल 20/05/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
Customer care tried to reach you regarding your account. Please call back 9036100738.,SUSPICIOUS
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://refund-2368.click এ যাচাই করুন। সহায়তা নম্বর 9163104025",LIKELY_SCAM
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://kyc-1523.online open kare.",LIKELY_SCAM
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://refund-1564.xyz এ যাচাই করুন। সহায়তা নম্বর 9004396541",LIKELY_SCAM
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
आपका ₹35992 का बिजली बिल 15/02/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
Your package is delayed due to address issues. Track status here http://secure-2388.click.,SUSPICIOUS
Your package is delayed due to address issues. Track status here http://login-4247.live.,SUSPICIOUS
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://secure-6523.click এ যাচাই করুন। সহায়তা নম্বর 9300161300",LIKELY_SCAM
உங்கள் ₹30403 மின்சார கட்டணம் 20/06/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://kyc-7731.click এ যাচাই করুন। সহায়তা নম্বর 9095658183",LIKELY_SCAM
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 10/01/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://update-8876.online पर सत्यापन करें। सहायता: 9691105614",LIKELY_SCAM
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://verify-9227.click এ যাচাই করুন। সহায়তা নম্বর 9384870747",LIKELY_SCAM
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 13/07/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://update-2599.live पर सत्यापन करें। सहायता: 9778827585",LIKELY_SCAM
"Dear customer, your bank account ending 9530 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://update-7786.xyz. Contact support 9139529428.",LIKELY_SCAM
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 11/05/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://login-5227.online पर सत्यापन करें। सहायता: 9977858309",LIKELY_SCAM
Your electricity bill of ₹38534 has been paid successfully on 22/06/2026. Transaction ID 37612051.,SAFE
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
"Dear customer, your bank account ending 9580 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://secure-0076.online. Contact support 9655806542.",LIKELY_SCAM
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 10/01/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://refund-3801.live पर सत्यापन करें। सहायता: 9511850624",LIKELY_SCAM
"Dear customer, your bank account ending 8963 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://update-1603.online. Contact support 9050116144.",LIKELY_SCAM
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://verify-1857.online மூலம் சரிபார்க்கவும். உதவி: 9214775649",LIKELY_SCAM
Customer care tried to reach you regarding your account. Please call back 9009840922.,SUSPICIOUS
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://refund-3575.site open kare.",LIKELY_SCAM
আপনার ₹52912 টাকার বিদ্যুৎ বিল 22/06/2026 তারিখে পরিশোধ হয়েছে।,SAFE
Your package is delayed due to address issues. Track status here http://kyc-6517.click.,SUSPICIOUS
Limited time update required to continue services. Click http://login-9987.click.,SUSPICIOUS
आपका ₹26404 का बिजली बिल 11/03/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://kyc-4781.site மூலம் சரிபார்க்கவும். உதவி: 9348222195",LIKELY_SCAM
Customer care tried to reach you regarding your account. Please call back 9694648134.,SUSPICIOUS
Your electricity bill of ₹60498 has been paid successfully on 19/07/2026. Transaction ID 85808975.,SAFE
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://kyc-8429.site open kare.",LIKELY_SCAM
आपका ₹37361 का बिजली बिल 28/09/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 22/05/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://kyc-5010.click पर सत्यापन करें। सहायता: 9914670523",LIKELY_SCAM
Your package is delayed due to address issues. Track status here http://verify-2480.online.,SUSPICIOUS
আপনার ₹61325 টাকার বিদ্যুৎ বিল 24/08/2026 তারিখে পরিশোধ হয়েছে।,SAFE
Customer care tried to reach you regarding your account. Please call back 9918403033.,SUSPICIOUS
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://kyc-6658.xyz open kare.",LIKELY_SCAM
Customer care tried to reach you regarding your account. Please call back 9528078776.,SUSPICIOUS
உங்கள் ₹31568 மின்சார கட்டணம் 27/07/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
Your electricity bill of ₹60651 has been paid successfully on 25/02/2026. Transaction ID 16087882.,SAFE
"Dear customer, your bank account ending 5958 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://update-5755.click. Contact support 9227572805.",LIKELY_SCAM
Customer care tried to reach you regarding your account. Please call back 9850903383.,SUSPICIOUS
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://login-9320.online மூலம் சரிபார்க்கவும். உதவி: 9622481633",LIKELY_SCAM
Customer care tried to reach you regarding your account. Please call back 9794715085.,SUSPICIOUS
Your package is delayed due to address issues. Track status here http://kyc-7279.live.,SUSPICIOUS
உங்கள் ₹20750 மின்சார கட்டணம் 23/03/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
Your package is delayed due to address issues. Track status here http://login-2361.live.,SUSPICIOUS
"Dear customer, your bank account ending 2678 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://login-9407.online. Contact support 9361922571.",LIKELY_SCAM
"Dear customer, your bank account ending 5442 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://login-8807.online. Contact support 9647409931.",LIKELY_SCAM
"Dear customer, your bank account ending 0775 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://kyc-4746.live. Contact support 9718135574.",LIKELY_SCAM
Customer care tried to reach you regarding your account. Please call back 9957727737.,SUSPICIOUS
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://kyc-4378.live এ যাচাই করুন। সহায়তা নম্বর 9070765876",LIKELY_SCAM
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
आपका ₹76400 का बिजली बिल 24/06/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
Customer care tried to reach you regarding your account. Please call back 9007096770.,SUSPICIOUS
Customer care tried to reach you regarding your account. Please call back 9238348542.,SUSPICIOUS
Your package is delayed due to address issues. Track status here http://login-3427.live.,SUSPICIOUS
உங்கள் ₹57290 மின்சார கட்டணம் 11/07/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
Customer care tried to reach you regarding your account. Please call back 9763862970.,SUSPICIOUS
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://secure-6307.live এ যাচাই করুন। সহায়তা নম্বর 9042810491",LIKELY_SCAM
Your electricity bill of ₹6933 has been paid successfully on 23/05/2026. Transaction ID 58858523.,SAFE
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://verify-9159.site open kare.",LIKELY_SCAM
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://kyc-4565.online மூலம் சரிபார்க்கவும். உதவி: 9127609995",LIKELY_SCAM
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://verify-9163.click மூலம் சரிபார்க்கவும். உதவி: 9255426163",LIKELY_SCAM
आपका ₹30732 का बिजली बिल 18/02/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://update-6107.xyz open kare.",LIKELY_SCAM
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://secure-8675.live மூலம் சரிபார்க்கவும். உதவி: 9938221162",LIKELY_SCAM
আপনার ₹34788 টাকার বিদ্যুৎ বিল 12/03/2026 তারিখে পরিশোধ হয়েছে।,SAFE
Customer care tried to reach you regarding your account. Please call back 9336461622.,SUSPICIOUS
Limited time update required to continue services. Click http://secure-2913.click.,SUSPICIOUS
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 12/08/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://update-0556.click पर सत्यापन करें। सहायता: 9710837045",LIKELY_SCAM
Your electricity bill of ₹4700 has been paid successfully on 16/08/2026. Transaction ID 50761765.,SAFE
உங்கள் ₹18444 மின்சார கட்டணம் 28/08/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://secure-6690.live open kare.",LIKELY_SCAM
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://login-4954.online এ যাচাই করুন। সহায়তা নম্বর 9999233022",LIKELY_SCAM
Customer care tried to reach you regarding your account. Please call back 9354722074.,SUSPICIOUS
Your electricity bill of ₹61618 has been paid successfully on 12/04/2026. Transaction ID 30066826.,SAFE
आपका ₹5376 का बिजली बिल 21/07/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
Customer care tried to reach you regarding your account. Please call back 9366143223.,SUSPICIOUS
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://verify-6264.live open kare.",LIKELY_SCAM
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://update-0972.click এ যাচাই করুন। সহায়তা নম্বর 9657432250",LIKELY_SCAM
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://refund-0024.site மூலம் சரிபார்க்கவும். உதவி: 9032070342",LIKELY_SCAM
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
உங்கள் ₹48840 மின்சார கட்டணம் 20/09/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 10/07/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://kyc-8465.xyz पर सत्यापन करें। सहायता: 9323790096",LIKELY_SCAM
आपका ₹43130 का बिजली बिल 11/08/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
Your electricity bill of ₹27649 has been paid successfully on 28/08/2026. Transaction ID 53496027.,SAFE
আপনার ₹7873 টাকার বিদ্যুৎ বিল 27/02/2026 তারিখে পরিশোধ হয়েছে।,SAFE
Limited time update required to continue services. Click http://kyc-8015.site.,SUSPICIOUS
"Dear customer, your bank account ending 5052 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://kyc-8038.click. Contact support 9329326018.",LIKELY_SCAM
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://refund-2916.online এ যাচাই করুন। সহায়তা নম্বর 9705232582",LIKELY_SCAM
আপনার ₹31496 টাকার বিদ্যুৎ বিল 25/04/2026 তারিখে পরিশোধ হয়েছে।,SAFE
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://update-4694.site এ যাচাই করুন। সহায়তা নম্বর 9662054665",LIKELY_SCAM
உங்கள் ₹5236 மின்சார கட்டணம் 17/04/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
আপনার ₹11043 টাকার বিদ্যুৎ বিল 12/04/2026 তারিখে পরিশোধ হয়েছে।,SAFE
Limited time update required to continue services. Click http://verify-4315.click.,SUSPICIOUS
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
Your package is delayed due to address issues. Track status here http://kyc-1113.click.,SUSPICIOUS
Customer care tried to reach you regarding your account. Please call back 9654106589.,SUSPICIOUS
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://refund-1347.online এ যাচাই করুন। সহায়তা নম্বর 9280039677",LIKELY_SCAM
Limited time update required to continue services. Click http://kyc-0656.click.,SUSPICIOUS
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 28/08/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://verify-4562.live पर सत्यापन करें। सहायता: 9610094314",LIKELY_SCAM
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 22/06/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://update-4282.site पर सत्यापन करें। सहायता: 9198257456",LIKELY_SCAM
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://kyc-4808.live এ যাচাই করুন। সহায়তা নম্বর 9816000666",LIKELY_SCAM
Customer care tried to reach you regarding your account. Please call back 9636913164.,SUSPICIOUS
உங்கள் ₹34427 மின்சார கட்டணம் 22/09/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
Customer care tried to reach you regarding your account. Please call back 9853355023.,SUSPICIOUS
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
"Dear customer, your bank account ending 6570 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://secure-6505.live. Contact support 9942659563.",LIKELY_SCAM
Limited time update required to continue services. Click http://refund-6837.site.,SUSPICIOUS
உங்கள் ₹18701 மின்சார கட்டணம் 12/03/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
आपका ₹20167 का बिजली बिल 21/05/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://update-1824.xyz மூலம் சரிபார்க்கவும். உதவி: 9762450941",LIKELY_SCAM
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://refund-7707.online மூலம் சரிபார்க்கவும். உதவி: 9278967251",LIKELY_SCAM
உங்கள் ₹57971 மின்சார கட்டணம் 27/05/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
"Dear customer, your bank account ending 7578 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://refund-5965.live. Contact support 9955843000.",LIKELY_SCAM
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://kyc-8267.click এ যাচাই করুন। সহায়তা নম্বর 9178174489",LIKELY_SCAM
உங்கள் ₹57569 மின்சார கட்டணம் 16/05/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://secure-0489.live open kare.",LIKELY_SCAM
Your package is delayed due to address issues. Track status here http://kyc-5071.click.,SUSPICIOUS
"Dear customer, your bank account ending 6694 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://secure-3258.live. Contact support 9104934764.",LIKELY_SCAM
Limited time update required to continue services. Click http://refund-7544.online.,SUSPICIOUS
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 24/01/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://verify-3236.live पर सत्यापन करें। सहायता: 9176264320",LIKELY_SCAM
Limited time update required to continue services. Click http://kyc-4245.xyz.,SUSPICIOUS
Your package is delayed due to address issues. Track status here http://refund-8972.click.,SUSPICIOUS
உங்கள் ₹28577 மின்சார கட்டணம் 25/01/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
Your electricity bill of ₹87075 has been paid successfully on 12/09/2026. Transaction ID 55842246.,SAFE
আপনার ₹33112 টাকার বিদ্যুৎ বিল 21/05/2026 তারিখে পরিশোধ হয়েছে।,SAFE
Your electricity bill of ₹46123 has been paid successfully on 15/09/2026. Transaction ID 37866663.,SAFE
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://kyc-4841.click এ যাচাই করুন। সহায়তা নম্বর 9691682844",LIKELY_SCAM
আপনার ₹34655 টাকার বিদ্যুৎ বিল 14/02/2026 তারিখে পরিশোধ হয়েছে।,SAFE
Limited time update required to continue services. Click http://refund-2149.live.,SUSPICIOUS
உங்கள் ₹83030 மின்சார கட்டணம் 20/04/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
உங்கள் ₹93901 மின்சார கட்டணம் 18/03/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
Customer care tried to reach you regarding your account. Please call back 9105185964.,SUSPICIOUS
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://verify-6854.site மூலம் சரிபார்க்கவும். உதவி: 9261456541",LIKELY_SCAM
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://secure-1603.site open kare.",LIKELY_SCAM
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://update-9165.click open kare.",LIKELY_SCAM
Customer care tried to reach you regarding your account. Please call back 9638459424.,SUSPICIOUS
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 13/06/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://login-1500.click पर सत्यापन करें। सहायता: 9987157562",LIKELY_SCAM
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
Your electricity bill of ₹25962 has been paid successfully on 21/03/2026. Transaction ID 44093062.,SAFE
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://update-6310.click open kare.",LIKELY_SCAM
உங்கள் ₹59542 மின்சார கட்டணம் 26/08/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 23/03/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://secure-2700.online पर सत्यापन करें। सहायता: 9191088692",LIKELY_SCAM
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://refund-4291.online open kare.",LIKELY_SCAM
Your electricity bill of ₹15812 has been paid successfully on 14/09/2026. Transaction ID 06294946.,SAFE
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://login-6543.xyz এ যাচাই করুন। সহায়তা নম্বর 9871046278",LIKELY_SCAM
"Dear customer, your bank account ending 1645 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://secure-8795.site. Contact support 9974372731.",LIKELY_SCAM
"Dear customer, your bank account ending 2499 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://secure-2295.xyz. Contact support 9941464986.",LIKELY_SCAM
Customer care tried to reach you regarding your account. Please call back 9112021474.,SUSPICIOUS
আপনার ₹7079 টাকার বিদ্যুৎ বিল 21/04/2026 তারিখে পরিশোধ হয়েছে।,SAFE
Your electricity bill of ₹19334 has been paid successfully on 17/03/2026. Transaction ID 65735849.,SAFE
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://kyc-0530.click এ যাচাই করুন। সহায়তা নম্বর 9690840236",LIKELY_SCAM
आपका ₹71898 का बिजली बिल 24/02/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
Customer care tried to reach you regarding your account. Please call back 9100562037.,SUSPICIOUS
உங்கள் ₹85503 மின்சார கட்டணம் 25/08/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
"Dear customer, your bank account ending 9458 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://update-1567.xyz. Contact support 9498395057.",LIKELY_SCAM
Customer care tried to reach you regarding your account. Please call back 9435682363.,SUSPICIOUS
Your electricity bill of ₹37759 has been paid successfully on 20/02/2026. Transaction ID 36431885.,SAFE
Your electricity bill of ₹33664 has been paid successfully on 21/04/2026. Transaction ID 21102480.,SAFE
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 27/08/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://refund-3116.live पर सत्यापन करें। सहायता: 9643694746",LIKELY_SCAM
আপনার ₹70769 টাকার বিদ্যুৎ বিল 11/05/2026 তারিখে পরিশোধ হয়েছে।,SAFE
Your electricity bill of ₹87786 has been paid successfully on 15/05/2026. Transaction ID 55640938.,SAFE
"Dear customer, your bank account ending 5283 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://refund-5207.live. Contact support 9830736436.",LIKELY_SCAM
Your electricity bill of ₹65888 has been paid successfully on 14/08/2026. Transaction ID 99441118.,SAFE
Your electricity bill of ₹1925 has been paid successfully on 21/07/2026. Transaction ID 67933573.,SAFE
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 16/06/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://refund-6716.xyz पर सत्यापन करें। सहायता: 9660958945",LIKELY_SCAM
आपका ₹86766 का बिजली बिल 26/07/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
আপনার ₹84647 টাকার বিদ্যুৎ বিল 21/07/2026 তারিখে পরিশোধ হয়েছে।,SAFE
आपका ₹26441 का बिजली बिल 17/09/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 25/02/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://update-4850.live पर सत्यापन करें। सहायता: 9521318489",LIKELY_SCAM
Your electricity bill of ₹54621 has been paid successfully on 27/03/2026. Transaction ID 06451456.,SAFE
Your package is delayed due to address issues. Track status here http://update-2116.site.,SUSPICIOUS
Your electricity bill of ₹19081 has been paid successfully on 11/06/2026. Transaction ID 91737353.,SAFE
Limited time update required to continue services. Click http://refund-6739.xyz.,SUSPICIOUS
Your package is delayed due to address issues. Track status here http://kyc-0169.live.,SUSPICIOUS
